chr	start	end
3	177600001	177700001
3	177700001	177800001
3	177800001	177900001
3	177900001	178000001
3	178000001	178100001
3	178100001	178200001
3	178200001	178300001
3	178300001	178400001
3	178400001	178500001
3	178500001	178600001
3	178600001	178700001
3	178700001	178800001
3	178800001	178900001
3	178900001	179000001
3	179000001	179100001
3	179100001	179200001
3	179200001	179300001
3	179300001	179400001
3	179400001	179500001
3	179500001	179600001
3	179600001	179700001
3	179700001	179800001
3	179800001	179900001
3	179900001	180000001
3	180000001	180100001
3	180100001	180200001
3	180200001	180300001
3	180300001	180400001
3	180400001	180500001
3	180500001	180600001
3	180600001	180700001
3	180700001	180800001
3	180800001	180900001
3	180900001	181000001
3	181000001	181100001
3	181100001	181200001
3	181200001	181300001
3	181300001	181400001
3	181400001	181500001
3	181500001	181600001
3	181600001	181700001
3	181700001	181800001
3	181800001	181900001
3	181900001	182000001
3	182000001	182100001
3	182100001	182200001
3	182200001	182300001
3	182300001	182400001
3	182400001	182500001
3	182500001	182600001
3	182600001	182700001
3	182700001	182800001
3	182800001	182900001
3	182900001	183000001
3	183000001	183100001
3	183100001	183200001
3	183200001	183300001
3	183300001	183400001
3	183400001	183500001
3	183500001	183600001
3	183600001	183700001
3	183700001	183800001
3	183800001	183900001
3	183900001	184000001
3	184000001	184100001
3	184100001	184200001
3	184200001	184300001
3	184300001	184400001
3	184400001	184500001
3	184500001	184600001
3	184600001	184700001
3	184700001	184800001
3	184800001	184900001
3	184900001	185000001
3	185000001	185100001
3	185100001	185200001
3	185200001	185300001
3	185300001	185400001
3	185400001	185500001
3	185500001	185600001
3	185600001	185700001
3	185700001	185800001
3	185800001	185900001
3	185900001	186000001
3	186000001	186100001
3	186100001	186200001
3	186200001	186300001
3	186300001	186400001
3	186400001	186500001
3	186500001	186600001
3	186600001	186700001
3	186700001	186800001
3	186800001	186900001
3	186900001	187000001
3	187000001	187100001
3	187100001	187200001
3	187200001	187300001
3	187300001	187400001
3	187400001	187500001
3	187500001	187600001
3	187600001	187700001
3	187700001	187800001
3	187800001	187900001
3	187900001	188000001
3	188000001	188100001
3	188100001	188200001
3	188200001	188300001
3	188300001	188400001
3	188400001	188500001
3	188500001	188600001
3	188600001	188700001
3	188700001	188800001
3	188800001	188900001
3	188900001	189000001
3	189000001	189100001
3	189100001	189200001
3	189200001	189300001
3	189300001	189400001
3	189400001	189500001
3	189500001	189600001
3	189600001	189700001
3	189700001	189800001
3	189800001	189900001
3	189900001	190000001
3	190000001	190100001
3	190100001	190200001
3	190200001	190300001
3	190300001	190400001
3	190400001	190500001
3	190500001	190600001
3	190600001	190700001
3	190700001	190800001
3	190800001	190900001
3	190900001	191000001
3	191000001	191100001
3	191100001	191200001
3	191200001	191300001
3	191300001	191400001
3	191400001	191500001
3	191500001	191600001
3	191600001	191700001
3	191700001	191800001
3	191800001	191900001
3	191900001	192000001
3	192000001	192100001
3	192100001	192200001
3	192200001	192300001
3	192300001	192400001
3	192400001	192500001
3	192500001	192600001
3	192600001	192700001
3	192700001	192800001
3	192800001	192900001
3	192900001	193000001
3	193000001	193100001
3	193100001	193200001
3	193200001	193300001
3	193300001	193400001
3	193400001	193500001
3	193500001	193600001
3	193600001	193700001
3	193700001	193800001
3	193800001	193900001
3	193900001	194000001
3	194000001	194100001
3	194100001	194200001
3	194200001	194300001
3	194300001	194400001
3	194400001	194500001
3	194500001	194600001
3	194600001	194700001
3	194700001	194800001
3	194800001	194900001
3	194900001	195000001
3	195000001	195100001
3	195100001	195200001
3	195200001	195300001
3	195300001	195400001
3	195400001	195500001
3	195500001	195600001
3	195600001	195700001
3	195700001	195800001
3	195800001	195900001
3	195900001	196000001
3	196000001	196100001
3	196100001	196200001
3	196200001	196300001
3	196300001	196400001
3	196400001	196500001
3	196500001	196600001
3	196600001	196700001
3	196700001	196800001
3	196800001	196900001
3	196900001	197000001
3	197000001	197100001
3	197100001	197200001
3	197200001	197300001
3	197300001	197400001
3	197400001	197500001
3	197500001	197600001
3	197600001	197700001
3	197700001	197800001
3	197800001	197900001
3	197900001	198000001
3	198000001	198100001
3	198100001	198200001
3	198200001	198295559
4	1	100001
4	100001	200001
4	200001	300001
4	300001	400001
4	400001	500001
4	500001	600001
4	600001	700001
4	700001	800001
4	800001	900001
4	900001	1000001
4	1000001	1100001
4	1100001	1200001
4	1200001	1300001
4	1300001	1400001
4	1400001	1500001
4	1500001	1600001
4	1600001	1700001
4	1700001	1800001
4	1800001	1900001
4	1900001	2000001
4	2000001	2100001
4	2100001	2200001
4	2200001	2300001
4	2300001	2400001
4	2400001	2500001
4	2500001	2600001
4	2600001	2700001
4	2700001	2800001
4	2800001	2900001
4	2900001	3000001
4	3000001	3100001
4	3100001	3200001
4	3200001	3300001
4	3300001	3400001
4	3400001	3500001
4	3500001	3600001
4	3600001	3700001
4	3700001	3800001
4	3800001	3900001
4	3900001	4000001
4	4000001	4100001
4	4100001	4200001
4	4200001	4300001
4	4300001	4400001
4	4400001	4500001
4	4500001	4600001
4	4600001	4700001
4	4700001	4800001
4	4800001	4900001
4	4900001	5000001
4	5000001	5100001
4	5100001	5200001
4	5200001	5300001
4	5300001	5400001
4	5400001	5500001
4	5500001	5600001
4	5600001	5700001
4	5700001	5800001
4	5800001	5900001
4	5900001	6000001
4	6000001	6100001
4	6100001	6200001
4	6200001	6300001
4	6300001	6400001
4	6400001	6500001
4	6500001	6600001
4	6600001	6700001
4	6700001	6800001
4	6800001	6900001
4	6900001	7000001
4	7000001	7100001
4	7100001	7200001
4	7200001	7300001
4	7300001	7400001
4	7400001	7500001
4	7500001	7600001
4	7600001	7700001
4	7700001	7800001
4	7800001	7900001
4	7900001	8000001
4	8000001	8100001
4	8100001	8200001
4	8200001	8300001
4	8300001	8400001
4	8400001	8500001
4	8500001	8600001
4	8600001	8700001
4	8700001	8800001
4	8800001	8900001
4	8900001	9000001
4	9000001	9100001
4	9100001	9200001
4	9200001	9300001
4	9300001	9400001
4	9400001	9500001
4	9500001	9600001
4	9600001	9700001
4	9700001	9800001
4	9800001	9900001
4	9900001	10000001
4	10000001	10100001
4	10100001	10200001
4	10200001	10300001
4	10300001	10400001
4	10400001	10500001
4	10500001	10600001
4	10600001	10700001
4	10700001	10800001
4	10800001	10900001
4	10900001	11000001
4	11000001	11100001
4	11100001	11200001
4	11200001	11300001
4	11300001	11400001
4	11400001	11500001
4	11500001	11600001
4	11600001	11700001
4	11700001	11800001
4	11800001	11900001
4	11900001	12000001
4	12000001	12100001
4	12100001	12200001
4	12200001	12300001
4	12300001	12400001
4	12400001	12500001
4	12500001	12600001
4	12600001	12700001
4	12700001	12800001
4	12800001	12900001
4	12900001	13000001
4	13000001	13100001
4	13100001	13200001
4	13200001	13300001
4	13300001	13400001
4	13400001	13500001
4	13500001	13600001
4	13600001	13700001
4	13700001	13800001
4	13800001	13900001
4	13900001	14000001
4	14000001	14100001
4	14100001	14200001
4	14200001	14300001
4	14300001	14400001
4	14400001	14500001
4	14500001	14600001
4	14600001	14700001
4	14700001	14800001
4	14800001	14900001
4	14900001	15000001
4	15000001	15100001
4	15100001	15200001
4	15200001	15300001
4	15300001	15400001
4	15400001	15500001
4	15500001	15600001
4	15600001	15700001
4	15700001	15800001
4	15800001	15900001
4	15900001	16000001
4	16000001	16100001
4	16100001	16200001
4	16200001	16300001
4	16300001	16400001
4	16400001	16500001
4	16500001	16600001
4	16600001	16700001
4	16700001	16800001
4	16800001	16900001
4	16900001	17000001
4	17000001	17100001
4	17100001	17200001
4	17200001	17300001
4	17300001	17400001
4	17400001	17500001
4	17500001	17600001
4	17600001	17700001
4	17700001	17800001
4	17800001	17900001
4	17900001	18000001
4	18000001	18100001
4	18100001	18200001
4	18200001	18300001
4	18300001	18400001
4	18400001	18500001
4	18500001	18600001
4	18600001	18700001
4	18700001	18800001
4	18800001	18900001
4	18900001	19000001
4	19000001	19100001
4	19100001	19200001
4	19200001	19300001
4	19300001	19400001
4	19400001	19500001
4	19500001	19600001
4	19600001	19700001
4	19700001	19800001
4	19800001	19900001
4	19900001	20000001
4	20000001	20100001
4	20100001	20200001
4	20200001	20300001
4	20300001	20400001
4	20400001	20500001
4	20500001	20600001
4	20600001	20700001
4	20700001	20800001
4	20800001	20900001
4	20900001	21000001
4	21000001	21100001
4	21100001	21200001
4	21200001	21300001
4	21300001	21400001
4	21400001	21500001
4	21500001	21600001
4	21600001	21700001
4	21700001	21800001
4	21800001	21900001
4	21900001	22000001
4	22000001	22100001
4	22100001	22200001
4	22200001	22300001
4	22300001	22400001
4	22400001	22500001
4	22500001	22600001
4	22600001	22700001
4	22700001	22800001
4	22800001	22900001
4	22900001	23000001
4	23000001	23100001
4	23100001	23200001
4	23200001	23300001
4	23300001	23400001
4	23400001	23500001
4	23500001	23600001
4	23600001	23700001
4	23700001	23800001
4	23800001	23900001
4	23900001	24000001
4	24000001	24100001
4	24100001	24200001
4	24200001	24300001
4	24300001	24400001
4	24400001	24500001
4	24500001	24600001
4	24600001	24700001
4	24700001	24800001
4	24800001	24900001
4	24900001	25000001
4	25000001	25100001
4	25100001	25200001
4	25200001	25300001
4	25300001	25400001
4	25400001	25500001
4	25500001	25600001
4	25600001	25700001
4	25700001	25800001
4	25800001	25900001
4	25900001	26000001
4	26000001	26100001
4	26100001	26200001
4	26200001	26300001
4	26300001	26400001
4	26400001	26500001
4	26500001	26600001
4	26600001	26700001
4	26700001	26800001
4	26800001	26900001
4	26900001	27000001
4	27000001	27100001
4	27100001	27200001
4	27200001	27300001
4	27300001	27400001
4	27400001	27500001
4	27500001	27600001
4	27600001	27700001
4	27700001	27800001
4	27800001	27900001
4	27900001	28000001
4	28000001	28100001
4	28100001	28200001
4	28200001	28300001
4	28300001	28400001
4	28400001	28500001
4	28500001	28600001
4	28600001	28700001
4	28700001	28800001
4	28800001	28900001
4	28900001	29000001
4	29000001	29100001
4	29100001	29200001
4	29200001	29300001
4	29300001	29400001
4	29400001	29500001
4	29500001	29600001
4	29600001	29700001
4	29700001	29800001
4	29800001	29900001
4	29900001	30000001
4	30000001	30100001
4	30100001	30200001
4	30200001	30300001
4	30300001	30400001
4	30400001	30500001
4	30500001	30600001
4	30600001	30700001
4	30700001	30800001
4	30800001	30900001
4	30900001	31000001
4	31000001	31100001
4	31100001	31200001
4	31200001	31300001
4	31300001	31400001
4	31400001	31500001
4	31500001	31600001
4	31600001	31700001
4	31700001	31800001
4	31800001	31900001
4	31900001	32000001
4	32000001	32100001
4	32100001	32200001
4	32200001	32300001
4	32300001	32400001
4	32400001	32500001
4	32500001	32600001
4	32600001	32700001
4	32700001	32800001
4	32800001	32900001
4	32900001	33000001
4	33000001	33100001
4	33100001	33200001
4	33200001	33300001
4	33300001	33400001
4	33400001	33500001
4	33500001	33600001
4	33600001	33700001
4	33700001	33800001
4	33800001	33900001
4	33900001	34000001
4	34000001	34100001
4	34100001	34200001
4	34200001	34300001
4	34300001	34400001
4	34400001	34500001
4	34500001	34600001
4	34600001	34700001
4	34700001	34800001
4	34800001	34900001
4	34900001	35000001
4	35000001	35100001
4	35100001	35200001
4	35200001	35300001
4	35300001	35400001
4	35400001	35500001
4	35500001	35600001
4	35600001	35700001
4	35700001	35800001
4	35800001	35900001
4	35900001	36000001
4	36000001	36100001
4	36100001	36200001
4	36200001	36300001
4	36300001	36400001
4	36400001	36500001
4	36500001	36600001
4	36600001	36700001
4	36700001	36800001
4	36800001	36900001
4	36900001	37000001
4	37000001	37100001
4	37100001	37200001
4	37200001	37300001
4	37300001	37400001
4	37400001	37500001
4	37500001	37600001
4	37600001	37700001
4	37700001	37800001
4	37800001	37900001
4	37900001	38000001
4	38000001	38100001
4	38100001	38200001
4	38200001	38300001
4	38300001	38400001
4	38400001	38500001
4	38500001	38600001
4	38600001	38700001
4	38700001	38800001
4	38800001	38900001
4	38900001	39000001
4	39000001	39100001
4	39100001	39200001
4	39200001	39300001
4	39300001	39400001
4	39400001	39500001
4	39500001	39600001
4	39600001	39700001
4	39700001	39800001
4	39800001	39900001
4	39900001	40000001
4	40000001	40100001
4	40100001	40200001
4	40200001	40300001
4	40300001	40400001
4	40400001	40500001
4	40500001	40600001
4	40600001	40700001
4	40700001	40800001
4	40800001	40900001
4	40900001	41000001
4	41000001	41100001
4	41100001	41200001
4	41200001	41300001
4	41300001	41400001
4	41400001	41500001
4	41500001	41600001
4	41600001	41700001
4	41700001	41800001
4	41800001	41900001
4	41900001	42000001
4	42000001	42100001
4	42100001	42200001
4	42200001	42300001
4	42300001	42400001
4	42400001	42500001
4	42500001	42600001
4	42600001	42700001
4	42700001	42800001
4	42800001	42900001
4	42900001	43000001
4	43000001	43100001
4	43100001	43200001
4	43200001	43300001
4	43300001	43400001
4	43400001	43500001
4	43500001	43600001
4	43600001	43700001
4	43700001	43800001
4	43800001	43900001
4	43900001	44000001
4	44000001	44100001
4	44100001	44200001
4	44200001	44300001
4	44300001	44400001
4	44400001	44500001
4	44500001	44600001
4	44600001	44700001
4	44700001	44800001
4	44800001	44900001
4	44900001	45000001
4	45000001	45100001
4	45100001	45200001
4	45200001	45300001
4	45300001	45400001
4	45400001	45500001
4	45500001	45600001
4	45600001	45700001
4	45700001	45800001
4	45800001	45900001
4	45900001	46000001
4	46000001	46100001
4	46100001	46200001
4	46200001	46300001
4	46300001	46400001
4	46400001	46500001
4	46500001	46600001
4	46600001	46700001
4	46700001	46800001
4	46800001	46900001
4	46900001	47000001
4	47000001	47100001
4	47100001	47200001
4	47200001	47300001
4	47300001	47400001
4	47400001	47500001
4	47500001	47600001
4	47600001	47700001
4	47700001	47800001
4	47800001	47900001
4	47900001	48000001
4	48000001	48100001
4	48100001	48200001
4	48200001	48300001
4	48300001	48400001
4	48400001	48500001
4	48500001	48600001
4	48600001	48700001
4	48700001	48800001
4	48800001	48900001
4	48900001	49000001
4	49000001	49100001
4	49100001	49200001
4	49200001	49300001
4	49300001	49400001
4	49400001	49500001
4	49500001	49600001
4	49600001	49700001
4	49700001	49800001
4	49800001	49900001
4	49900001	50000001
4	50000001	50100001
4	50100001	50200001
4	50200001	50300001
4	50300001	50400001
4	50400001	50500001
4	50500001	50600001
4	50600001	50700001
4	50700001	50800001
4	50800001	50900001
4	50900001	51000001
4	51000001	51100001
4	51100001	51200001
4	51200001	51300001
4	51300001	51400001
4	51400001	51500001
4	51500001	51600001
4	51600001	51700001
4	51700001	51800001
4	51800001	51900001
4	51900001	52000001
4	52000001	52100001
4	52100001	52200001
4	52200001	52300001
4	52300001	52400001
4	52400001	52500001
4	52500001	52600001
4	52600001	52700001
4	52700001	52800001
4	52800001	52900001
4	52900001	53000001
4	53000001	53100001
4	53100001	53200001
4	53200001	53300001
4	53300001	53400001
4	53400001	53500001
4	53500001	53600001
4	53600001	53700001
4	53700001	53800001
4	53800001	53900001
4	53900001	54000001
4	54000001	54100001
4	54100001	54200001
4	54200001	54300001
4	54300001	54400001
4	54400001	54500001
4	54500001	54600001
4	54600001	54700001
4	54700001	54800001
4	54800001	54900001
4	54900001	55000001
4	55000001	55100001
4	55100001	55200001
4	55200001	55300001
4	55300001	55400001
4	55400001	55500001
4	55500001	55600001
4	55600001	55700001
4	55700001	55800001
4	55800001	55900001
4	55900001	56000001
4	56000001	56100001
4	56100001	56200001
4	56200001	56300001
4	56300001	56400001
4	56400001	56500001
4	56500001	56600001
4	56600001	56700001
4	56700001	56800001
4	56800001	56900001
4	56900001	57000001
4	57000001	57100001
4	57100001	57200001
4	57200001	57300001
4	57300001	57400001
4	57400001	57500001
4	57500001	57600001
4	57600001	57700001
4	57700001	57800001
4	57800001	57900001
4	57900001	58000001
4	58000001	58100001
4	58100001	58200001
4	58200001	58300001
4	58300001	58400001
4	58400001	58500001
4	58500001	58600001
4	58600001	58700001
4	58700001	58800001
4	58800001	58900001
4	58900001	59000001
4	59000001	59100001
4	59100001	59200001
4	59200001	59300001
4	59300001	59400001
4	59400001	59500001
4	59500001	59600001
4	59600001	59700001
4	59700001	59800001
4	59800001	59900001
4	59900001	60000001
4	60000001	60100001
4	60100001	60200001
4	60200001	60300001
4	60300001	60400001
4	60400001	60500001
4	60500001	60600001
4	60600001	60700001
4	60700001	60800001
4	60800001	60900001
4	60900001	61000001
4	61000001	61100001
4	61100001	61200001
4	61200001	61300001
4	61300001	61400001
4	61400001	61500001
4	61500001	61600001
4	61600001	61700001
4	61700001	61800001
4	61800001	61900001
4	61900001	62000001
4	62000001	62100001
4	62100001	62200001
4	62200001	62300001
4	62300001	62400001
4	62400001	62500001
4	62500001	62600001
4	62600001	62700001
4	62700001	62800001
4	62800001	62900001
4	62900001	63000001
4	63000001	63100001
4	63100001	63200001
4	63200001	63300001
4	63300001	63400001
4	63400001	63500001
4	63500001	63600001
4	63600001	63700001
4	63700001	63800001
4	63800001	63900001
4	63900001	64000001
4	64000001	64100001
4	64100001	64200001
4	64200001	64300001
4	64300001	64400001
4	64400001	64500001
4	64500001	64600001
4	64600001	64700001
4	64700001	64800001
4	64800001	64900001
4	64900001	65000001
4	65000001	65100001
4	65100001	65200001
4	65200001	65300001
4	65300001	65400001
4	65400001	65500001
4	65500001	65600001
4	65600001	65700001
4	65700001	65800001
4	65800001	65900001
4	65900001	66000001
4	66000001	66100001
4	66100001	66200001
4	66200001	66300001
4	66300001	66400001
4	66400001	66500001
4	66500001	66600001
4	66600001	66700001
4	66700001	66800001
4	66800001	66900001
4	66900001	67000001
4	67000001	67100001
4	67100001	67200001
4	67200001	67300001
4	67300001	67400001
4	67400001	67500001
4	67500001	67600001
4	67600001	67700001
4	67700001	67800001
4	67800001	67900001
4	67900001	68000001
4	68000001	68100001
4	68100001	68200001
4	68200001	68300001
4	68300001	68400001
4	68400001	68500001
4	68500001	68600001
4	68600001	68700001
4	68700001	68800001
4	68800001	68900001
4	68900001	69000001
4	69000001	69100001
4	69100001	69200001
4	69200001	69300001
4	69300001	69400001
4	69400001	69500001
4	69500001	69600001
4	69600001	69700001
4	69700001	69800001
4	69800001	69900001
4	69900001	70000001
4	70000001	70100001
4	70100001	70200001
4	70200001	70300001
4	70300001	70400001
4	70400001	70500001
4	70500001	70600001
4	70600001	70700001
4	70700001	70800001
4	70800001	70900001
4	70900001	71000001
4	71000001	71100001
4	71100001	71200001
4	71200001	71300001
4	71300001	71400001
4	71400001	71500001
4	71500001	71600001
4	71600001	71700001
4	71700001	71800001
4	71800001	71900001
4	71900001	72000001
4	72000001	72100001
4	72100001	72200001
4	72200001	72300001
4	72300001	72400001
4	72400001	72500001
4	72500001	72600001
4	72600001	72700001
4	72700001	72800001
4	72800001	72900001
4	72900001	73000001
4	73000001	73100001
4	73100001	73200001
4	73200001	73300001
4	73300001	73400001
4	73400001	73500001
4	73500001	73600001
4	73600001	73700001
4	73700001	73800001
4	73800001	73900001
4	73900001	74000001
4	74000001	74100001
4	74100001	74200001
4	74200001	74300001
4	74300001	74400001
4	74400001	74500001
4	74500001	74600001
4	74600001	74700001
4	74700001	74800001
4	74800001	74900001
4	74900001	75000001
4	75000001	75100001
4	75100001	75200001
4	75200001	75300001
4	75300001	75400001
4	75400001	75500001
4	75500001	75600001
4	75600001	75700001
4	75700001	75800001
4	75800001	75900001
4	75900001	76000001
4	76000001	76100001
4	76100001	76200001
4	76200001	76300001
4	76300001	76400001
4	76400001	76500001
4	76500001	76600001
4	76600001	76700001
4	76700001	76800001
4	76800001	76900001
4	76900001	77000001
4	77000001	77100001
4	77100001	77200001
4	77200001	77300001
4	77300001	77400001
4	77400001	77500001
4	77500001	77600001
4	77600001	77700001
4	77700001	77800001
4	77800001	77900001
4	77900001	78000001
4	78000001	78100001
4	78100001	78200001
4	78200001	78300001
4	78300001	78400001
4	78400001	78500001
4	78500001	78600001
4	78600001	78700001
4	78700001	78800001
4	78800001	78900001
4	78900001	79000001
4	79000001	79100001
4	79100001	79200001
4	79200001	79300001
4	79300001	79400001
4	79400001	79500001
4	79500001	79600001
4	79600001	79700001
4	79700001	79800001
4	79800001	79900001
4	79900001	80000001
4	80000001	80100001
4	80100001	80200001
4	80200001	80300001
4	80300001	80400001
4	80400001	80500001
4	80500001	80600001
4	80600001	80700001
4	80700001	80800001
4	80800001	80900001
4	80900001	81000001
4	81000001	81100001
4	81100001	81200001
4	81200001	81300001
4	81300001	81400001
4	81400001	81500001
4	81500001	81600001
4	81600001	81700001
4	81700001	81800001
4	81800001	81900001
4	81900001	82000001
4	82000001	82100001
4	82100001	82200001
4	82200001	82300001
4	82300001	82400001
4	82400001	82500001
4	82500001	82600001
4	82600001	82700001
4	82700001	82800001
4	82800001	82900001
4	82900001	83000001
4	83000001	83100001
4	83100001	83200001
4	83200001	83300001
4	83300001	83400001
4	83400001	83500001
4	83500001	83600001
4	83600001	83700001
4	83700001	83800001
4	83800001	83900001
4	83900001	84000001
4	84000001	84100001
4	84100001	84200001
4	84200001	84300001
4	84300001	84400001
4	84400001	84500001
4	84500001	84600001
4	84600001	84700001
4	84700001	84800001
4	84800001	84900001
4	84900001	85000001
4	85000001	85100001
4	85100001	85200001
4	85200001	85300001
4	85300001	85400001
4	85400001	85500001
4	85500001	85600001
4	85600001	85700001
4	85700001	85800001
4	85800001	85900001
4	85900001	86000001
4	86000001	86100001
4	86100001	86200001
4	86200001	86300001
4	86300001	86400001
4	86400001	86500001
4	86500001	86600001
4	86600001	86700001
4	86700001	86800001
4	86800001	86900001
4	86900001	87000001
4	87000001	87100001
4	87100001	87200001
4	87200001	87300001
4	87300001	87400001
4	87400001	87500001
4	87500001	87600001
4	87600001	87700001
4	87700001	87800001
4	87800001	87900001
4	87900001	88000001
4	88000001	88100001
4	88100001	88200001
4	88200001	88300001
4	88300001	88400001
4	88400001	88500001
4	88500001	88600001
4	88600001	88700001
4	88700001	88800001
4	88800001	88900001
4	88900001	89000001
4	89000001	89100001
4	89100001	89200001
4	89200001	89300001
4	89300001	89400001
4	89400001	89500001
4	89500001	89600001
4	89600001	89700001
4	89700001	89800001
4	89800001	89900001
4	89900001	90000001
4	90000001	90100001
4	90100001	90200001
4	90200001	90300001
4	90300001	90400001
4	90400001	90500001
4	90500001	90600001
4	90600001	90700001
4	90700001	90800001
4	90800001	90900001
4	90900001	91000001
4	91000001	91100001
4	91100001	91200001
4	91200001	91300001
4	91300001	91400001
4	91400001	91500001
4	91500001	91600001
4	91600001	91700001
4	91700001	91800001
4	91800001	91900001
4	91900001	92000001
4	92000001	92100001
4	92100001	92200001
4	92200001	92300001
4	92300001	92400001
4	92400001	92500001
4	92500001	92600001
4	92600001	92700001
4	92700001	92800001
4	92800001	92900001
4	92900001	93000001
4	93000001	93100001
4	93100001	93200001
4	93200001	93300001
4	93300001	93400001
4	93400001	93500001
4	93500001	93600001
4	93600001	93700001
4	93700001	93800001
4	93800001	93900001
4	93900001	94000001
4	94000001	94100001
4	94100001	94200001
4	94200001	94300001
4	94300001	94400001
4	94400001	94500001
4	94500001	94600001
4	94600001	94700001
4	94700001	94800001
4	94800001	94900001
4	94900001	95000001
4	95000001	95100001
4	95100001	95200001
4	95200001	95300001
4	95300001	95400001
4	95400001	95500001
4	95500001	95600001
4	95600001	95700001
4	95700001	95800001
4	95800001	95900001
4	95900001	96000001
4	96000001	96100001
4	96100001	96200001
4	96200001	96300001
4	96300001	96400001
4	96400001	96500001
4	96500001	96600001
4	96600001	96700001
4	96700001	96800001
4	96800001	96900001
4	96900001	97000001
4	97000001	97100001
4	97100001	97200001
4	97200001	97300001
4	97300001	97400001
4	97400001	97500001
4	97500001	97600001
4	97600001	97700001
4	97700001	97800001
4	97800001	97900001
4	97900001	98000001
4	98000001	98100001
4	98100001	98200001
4	98200001	98300001
4	98300001	98400001
4	98400001	98500001
4	98500001	98600001
4	98600001	98700001
4	98700001	98800001
4	98800001	98900001
4	98900001	99000001
4	99000001	99100001
4	99100001	99200001
4	99200001	99300001
4	99300001	99400001
4	99400001	99500001
4	99500001	99600001
4	99600001	99700001
4	99700001	99800001
4	99800001	99900001
4	99900001	100000001
4	100000001	100100001
4	100100001	100200001
4	100200001	100300001
4	100300001	100400001
4	100400001	100500001
4	100500001	100600001
4	100600001	100700001
4	100700001	100800001
4	100800001	100900001
4	100900001	101000001
4	101000001	101100001
4	101100001	101200001
4	101200001	101300001
4	101300001	101400001
4	101400001	101500001
4	101500001	101600001
4	101600001	101700001
4	101700001	101800001
4	101800001	101900001
4	101900001	102000001
4	102000001	102100001
4	102100001	102200001
4	102200001	102300001
4	102300001	102400001
4	102400001	102500001
4	102500001	102600001
4	102600001	102700001
4	102700001	102800001
4	102800001	102900001
4	102900001	103000001
4	103000001	103100001
4	103100001	103200001
4	103200001	103300001
4	103300001	103400001
4	103400001	103500001
4	103500001	103600001
4	103600001	103700001
4	103700001	103800001
4	103800001	103900001
4	103900001	104000001
4	104000001	104100001
4	104100001	104200001
4	104200001	104300001
4	104300001	104400001
4	104400001	104500001
4	104500001	104600001
4	104600001	104700001
4	104700001	104800001
4	104800001	104900001
4	104900001	105000001
4	105000001	105100001
4	105100001	105200001
4	105200001	105300001
4	105300001	105400001
4	105400001	105500001
4	105500001	105600001
4	105600001	105700001
4	105700001	105800001
4	105800001	105900001
4	105900001	106000001
4	106000001	106100001
4	106100001	106200001
4	106200001	106300001
4	106300001	106400001
4	106400001	106500001
4	106500001	106600001
4	106600001	106700001
4	106700001	106800001
4	106800001	106900001
4	106900001	107000001
4	107000001	107100001
4	107100001	107200001
4	107200001	107300001
4	107300001	107400001
4	107400001	107500001
4	107500001	107600001
4	107600001	107700001
4	107700001	107800001
4	107800001	107900001
4	107900001	108000001
4	108000001	108100001
4	108100001	108200001
4	108200001	108300001
4	108300001	108400001
4	108400001	108500001
4	108500001	108600001
4	108600001	108700001
4	108700001	108800001
4	108800001	108900001
4	108900001	109000001
4	109000001	109100001
4	109100001	109200001
4	109200001	109300001
4	109300001	109400001
4	109400001	109500001
4	109500001	109600001
4	109600001	109700001
4	109700001	109800001
4	109800001	109900001
4	109900001	110000001
4	110000001	110100001
4	110100001	110200001
4	110200001	110300001
4	110300001	110400001
4	110400001	110500001
4	110500001	110600001
4	110600001	110700001
4	110700001	110800001
4	110800001	110900001
4	110900001	111000001
4	111000001	111100001
4	111100001	111200001
4	111200001	111300001
4	111300001	111400001
4	111400001	111500001
4	111500001	111600001
4	111600001	111700001
4	111700001	111800001
4	111800001	111900001
4	111900001	112000001
4	112000001	112100001
4	112100001	112200001
4	112200001	112300001
4	112300001	112400001
4	112400001	112500001
4	112500001	112600001
4	112600001	112700001
4	112700001	112800001
4	112800001	112900001
4	112900001	113000001
4	113000001	113100001
4	113100001	113200001
4	113200001	113300001
4	113300001	113400001
4	113400001	113500001
4	113500001	113600001
4	113600001	113700001
4	113700001	113800001
4	113800001	113900001
4	113900001	114000001
4	114000001	114100001
4	114100001	114200001
4	114200001	114300001
4	114300001	114400001
4	114400001	114500001
4	114500001	114600001
4	114600001	114700001
4	114700001	114800001
4	114800001	114900001
4	114900001	115000001
4	115000001	115100001
4	115100001	115200001
4	115200001	115300001
4	115300001	115400001
4	115400001	115500001
4	115500001	115600001
4	115600001	115700001
4	115700001	115800001
4	115800001	115900001
4	115900001	116000001
4	116000001	116100001
4	116100001	116200001
4	116200001	116300001
4	116300001	116400001
4	116400001	116500001
4	116500001	116600001
4	116600001	116700001
4	116700001	116800001
4	116800001	116900001
4	116900001	117000001
4	117000001	117100001
4	117100001	117200001
4	117200001	117300001
4	117300001	117400001
4	117400001	117500001
4	117500001	117600001
4	117600001	117700001
4	117700001	117800001
4	117800001	117900001
4	117900001	118000001
4	118000001	118100001
4	118100001	118200001
4	118200001	118300001
4	118300001	118400001
4	118400001	118500001
4	118500001	118600001
4	118600001	118700001
4	118700001	118800001
4	118800001	118900001
4	118900001	119000001
4	119000001	119100001
4	119100001	119200001
4	119200001	119300001
4	119300001	119400001
